customer_id,signup_date,home_market,preferred_channel,loyalty_tier,last_visit_days_ago,visits_30d,visits_90d,visits_180d,hotel_nights_180d,dining_visits_90d,entertainment_visits_90d,spa_visits_90d,total_spend_180d,avg_spend_per_visit,email_open_rate,promotion_clicks_90d,prior_offer_count_180d,prior_offer_redemptions_180d,service_cases_180d,weekend_visit_share,booking_lead_days_avg,responded_to_campaign
103834,2025-11-01,UK/EU,Email,Silver,59,0,3,10,2,4,2,0,3442.45,344.24,0.304,1,2,0,1,0.393,31.6,0
103835,2023-07-20,UK/EU,SMS,Silver,32,3,6,10,2,5,0,0,3956.25,395.62,0.296,0,3,0,1,0.525,18.3,0
103836,2025-08-14,UK/EU,Email,Bronze,4,1,2,4,0,1,0,0,1589.74,397.44,0.666,0,1,0,0,0.662,5.9,0
103837,2024-01-15,GCC,Email,Bronze,17,0,0,3,1,0,1,0,1015.51,338.5,0.354,1,1,0,0,0.626,4.3,0
103838,2022-08-18,India,Email,Bronze,9,1,3,4,0,1,0,1,2754.36,688.59,0.54,2,1,0,1,0.41,15.1,1
103839,2022-08-27,India,Email,Bronze,43,0,2,4,0,1,0,0,1169.49,292.37,0.527,0,0,0,0,0.568,29.7,0
103840,2022-12-23,UAE,Phone,Bronze,24,2,4,6,1,1,3,0,2873.02,478.84,0.55,5,1,1,0,0.517,0.7,0
103841,2024-06-14,India,SMS,Bronze,73,2,5,12,1,2,2,0,1854.96,154.58,0.558,5,4,1,1,0.64,25.3,1
103842,2024-03-12,UK/EU,Email,Silver,15,0,1,3,2,1,0,1,4519.51,1506.5,0.56,1,1,0,1,0.667,26.1,0
103843,2025-03-18,India,SMS,Bronze,27,1,2,5,0,1,1,0,1633.26,326.65,0.434,0,1,0,0,0.434,12.1,0
103844,2022-10-13,UK/EU,WhatsApp,Silver,69,9,16,28,1,11,5,0,3415.39,121.98,0.47,2,0,0,1,0.753,0.0,0
103845,2024-07-08,UAE,SMS,Silver,50,2,7,13,0,6,5,2,4024.0,309.54,0.22,0,3,1,1,0.526,49.2,0
103846,2023-05-14,UK/EU,Email,Silver,86,1,7,14,1,3,1,2,4068.53,290.61,0.357,0,0,0,3,0.582,28.0,0
103847,2024-12-23,UAE,WhatsApp,Gold,52,2,4,9,2,3,3,3,4772.17,530.24,0.346,2,1,1,0,0.401,20.5,0
103848,2023-06-28,North America,Email,Silver,11,5,8,15,3,7,3,0,4142.97,276.2,0.367,0,2,0,2,0.549,29.6,0
103849,2025-07-05,UAE,Email,Gold,31,1,1,2,3,1,0,0,5742.31,2871.16,0.285,1,3,2,0,0.545,29.2,1
103850,2023-07-07,GCC,Phone,Silver,58,1,9,11,1,3,0,1,3985.22,362.29,0.432,0,1,1,0,0.435,23.9,1
103851,2026-03-17,GCC,SMS,Platinum,83,5,10,23,6,1,3,0,8662.13,376.61,0.555,1,2,2,2,0.594,38.4,1
103852,2025-12-23,UAE,Email,Bronze,89,0,2,3,0,0,0,0,533.54,177.85,0.395,1,1,1,1,0.548,15.7,0
103853,2025-01-03,GCC,Email,Bronze,41,4,5,10,3,1,1,0,3088.73,308.87,0.565,2,1,0,1,0.548,13.7,0
103854,2024-07-01,UAE,WhatsApp,Bronze,48,0,0,6,1,4,2,0,2633.25,438.88,0.714,2,3,0,1,0.043,19.2,0
103855,2023-08-08,India,Email,Gold,27,2,3,8,2,2,2,0,4750.23,593.78,0.388,0,1,0,0,0.253,15.0,0
103856,2024-12-24,North America,Email,Bronze,61,2,7,13,1,0,1,0,1431.52,110.12,0.277,1,2,0,1,0.362,10.8,0
103857,2026-04-25,UAE,Email,Bronze,44,0,4,5,2,1,0,0,2764.7,552.94,0.457,2,0,0,1,0.413,20.0,0
103858,2025-02-10,India,Email,Bronze,59,1,3,5,0,2,0,0,872.61,174.52,0.646,0,1,1,0,0.577,15.4,0
103859,2024-08-31,North America,SMS,Silver,75,0,4,9,2,4,4,0,3548.04,394.23,0.56,2,2,1,1,0.536,39.8,1
103860,2024-04-04,GCC,Email,Silver,11,5,8,13,1,3,2,0,3526.51,271.27,0.489,1,1,0,3,0.33,5.9,0
103861,2023-11-13,North America,SMS,Platinum,80,5,8,15,5,8,5,0,8381.89,558.79,0.246,0,3,1,3,0.584,20.5,0
103862,2025-06-01,GCC,Email,Bronze,21,4,9,16,0,6,6,1,1958.52,122.41,0.478,1,3,1,2,0.507,44.9,1
103863,2023-12-31,GCC,Phone,Bronze,90,2,4,4,0,1,1,0,869.6,217.4,0.289,1,1,1,0,0.23,26.0,0
103864,2023-11-30,UAE,WhatsApp,Bronze,66,0,1,1,0,1,2,1,1152.74,1152.74,0.573,2,0,0,0,0.526,3.5,0
103865,2023-05-07,UAE,Email,Gold,0,2,7,21,1,4,1,1,4782.14,227.72,0.286,0,2,0,2,0.469,33.5,1
103866,2024-05-05,India,Email,Bronze,50,1,4,6,2,3,0,0,2468.44,411.41,0.481,3,1,0,1,0.471,14.7,0
103867,2023-03-19,North America,WhatsApp,Bronze,21,1,3,11,0,1,3,0,1455.17,132.29,0.356,2,3,1,0,0.679,28.1,1
103868,2025-07-09,UAE,WhatsApp,Bronze,38,0,1,4,2,1,1,1,2873.63,718.41,0.37,0,1,0,1,0.309,27.5,0
103869,2023-08-08,North America,Email,Silver,64,0,4,9,1,3,0,0,3808.64,423.18,0.363,1,1,0,1,0.348,13.3,0
103870,2026-03-17,GCC,Email,Gold,57,0,0,4,3,1,0,0,6122.57,1530.64,0.445,1,1,0,0,0.631,32.3,0
103871,2025-12-25,GCC,SMS,Bronze,21,1,8,12,0,5,0,0,2782.72,231.89,0.424,1,1,0,0,0.442,18.5,1
103872,2023-01-01,North America,Email,Silver,68,1,4,5,3,4,0,1,3996.65,799.33,0.566,4,0,0,0,0.501,21.0,1
103873,2024-07-11,North America,Email,Bronze,15,3,5,9,0,6,1,0,1250.52,138.95,0.37,1,0,0,0,0.748,6.1,0
103874,2023-12-16,India,Email,Bronze,54,0,4,6,1,2,3,1,2928.12,488.02,0.543,5,0,0,0,0.362,10.9,1
103875,2024-01-10,UAE,WhatsApp,Bronze,98,0,3,5,0,1,0,0,803.47,160.69,0.293,0,0,0,0,0.543,19.7,0
103876,2023-09-01,UAE,Email,Silver,25,1,4,7,2,3,2,2,3550.9,507.27,0.618,0,1,0,1,0.438,24.8,0
103877,2025-06-04,UAE,Email,Silver,6,0,4,6,1,6,2,1,3417.02,569.5,0.347,0,0,0,0,0.395,22.2,1
103878,2025-09-09,UK/EU,Email,Bronze,69,0,1,4,0,2,2,1,1807.56,451.89,0.722,3,1,1,0,0.63,1.2,1
103879,2026-03-22,GCC,WhatsApp,Bronze,4,1,8,16,0,2,7,0,1931.0,120.69,0.392,1,0,0,0,0.282,11.9,0
103880,2023-01-01,UK/EU,SMS,Silver,33,2,5,11,1,2,4,1,3568.32,324.39,0.437,0,2,2,1,0.667,26.6,0
103881,2025-07-06,UAE,WhatsApp,Silver,44,0,2,6,1,1,1,0,4196.51,699.42,0.329,0,0,0,0,0.205,24.2,0
103882,2024-02-19,GCC,SMS,Platinum,65,1,2,2,4,1,0,0,7346.41,3673.2,0.572,1,3,1,0,0.431,9.8,1
103883,2024-08-09,GCC,SMS,Silver,62,0,3,7,3,0,0,0,3669.76,524.25,0.188,1,2,0,0,0.48,17.9,0
103884,2025-10-01,India,SMS,Bronze,81,1,4,9,0,1,1,0,1216.7,135.19,0.469,0,0,0,0,0.424,23.2,0
103885,2024-10-07,India,Phone,Bronze,29,1,3,9,1,2,3,0,2259.38,251.04,0.309,1,2,0,1,0.641,13.5,0
103886,2026-01-23,Other,App Push,Gold,21,1,5,9,5,0,2,1,6370.05,707.78,0.548,0,2,1,0,0.387,1.0,1
103887,2025-09-11,North America,SMS,Gold,21,3,4,10,5,1,1,0,6272.36,627.24,0.675,1,2,1,0,0.943,28.1,1
103888,2025-11-03,UK/EU,WhatsApp,Gold,24,6,11,25,4,6,9,0,6046.11,241.84,0.544,2,1,1,0,0.334,32.8,1
103889,2023-02-28,UAE,Email,Silver,9,1,2,8,2,5,1,0,3352.21,419.03,0.234,1,0,0,0,0.652,15.4,0
103890,2024-03-01,North America,Email,Platinum,34,1,5,12,3,3,2,0,7067.37,588.95,0.436,1,1,0,2,0.515,30.8,1
103891,2022-10-06,North America,Email,Gold,95,1,4,14,2,3,0,3,5982.96,427.35,0.747,2,3,1,2,0.766,16.3,1
103892,2024-09-05,North America,WhatsApp,Bronze,1,3,6,11,1,4,3,0,2469.59,224.51,0.449,1,2,0,1,0.534,16.0,0
103893,2025-08-07,GCC,App Push,Bronze,49,1,5,7,1,1,3,0,3018.28,431.18,0.611,0,3,0,0,0.336,16.4,0
103894,2024-01-02,UAE,WhatsApp,Bronze,108,1,7,14,0,3,1,1,1361.9,97.28,0.224,1,1,0,1,0.639,28.2,0
103895,2022-09-30,UK/EU,WhatsApp,Silver,9,2,10,13,2,0,0,0,4528.21,348.32,0.602,3,2,1,0,0.371,28.7,1
103896,2024-04-20,GCC,Email,Silver,0,3,7,16,1,5,5,0,3278.47,204.9,0.432,0,2,0,2,0.237,36.7,1
103897,2026-04-26,GCC,App Push,Bronze,9,2,6,10,0,4,1,1,1608.54,160.85,0.774,2,2,1,5,0.699,23.5,1
103898,2025-03-13,GCC,Email,Silver,17,0,0,2,2,1,0,1,4133.19,2066.59,0.582,1,1,1,1,0.623,34.4,1
103899,2022-10-07,India,App Push,Gold,23,0,4,5,2,1,0,3,5279.0,1055.8,0.324,1,1,1,0,0.535,34.2,1
103900,2024-05-10,GCC,Email,Bronze,42,3,7,10,2,4,4,0,3134.57,313.46,0.447,0,0,0,0,0.542,31.8,0
103901,2022-08-29,UK/EU,Email,Silver,27,4,15,28,1,14,4,0,3917.38,139.91,0.395,0,2,1,3,0.74,18.0,0
103902,2024-05-23,India,SMS,Silver,6,4,6,13,3,4,3,0,4471.21,343.94,0.537,1,2,0,0,0.517,21.2,1
103903,2026-05-04,India,Email,Bronze,68,1,3,7,1,4,1,0,2381.18,340.17,0.304,0,1,0,0,0.328,4.7,0
103904,2022-12-20,UAE,Email,Bronze,42,3,4,8,1,4,1,0,2037.58,254.7,0.444,0,4,2,1,0.777,9.3,0
103905,2023-05-26,Other,WhatsApp,Gold,7,1,2,4,2,4,1,0,4674.84,1168.71,0.493,1,1,1,1,0.534,21.4,0
103906,2023-08-03,GCC,WhatsApp,Bronze,10,2,2,4,1,3,1,0,2968.34,742.08,0.471,0,0,0,1,0.227,21.0,0
103907,2022-08-03,GCC,Email,Silver,87,2,3,5,2,3,3,1,3976.64,795.33,0.417,0,2,0,0,0.523,31.6,0
103908,2025-08-14,GCC,SMS,Platinum,45,1,3,10,3,7,0,2,7766.87,776.69,0.348,1,1,1,1,0.167,34.2,0
103909,2022-11-03,GCC,WhatsApp,Bronze,69,1,5,9,0,3,0,0,1896.36,210.71,0.452,0,0,0,2,0.834,11.5,0
103910,2025-06-23,India,Email,Bronze,14,0,3,10,1,2,3,0,2268.9,226.89,0.6,2,1,0,1,0.582,5.1,0
103911,2022-08-02,UAE,SMS,Bronze,28,0,0,0,0,1,0,0,870.96,870.96,0.576,2,1,0,0,0.375,21.9,1
103912,2025-08-21,North America,WhatsApp,Platinum,3,2,5,12,4,4,2,1,7461.44,621.79,0.426,4,2,2,0,0.664,29.6,1
103913,2024-03-26,UAE,App Push,Platinum,31,1,5,11,5,5,7,1,6909.2,628.11,0.47,0,1,1,1,0.445,33.6,0
103914,2023-04-19,Other,SMS,Bronze,45,0,3,10,0,2,2,0,995.04,99.5,0.836,0,4,1,1,0.361,25.5,1
103915,2026-01-30,India,WhatsApp,Bronze,6,3,7,13,1,4,3,0,2594.74,199.6,0.355,2,5,4,1,0.206,22.6,0
103916,2026-02-15,UAE,SMS,Silver,54,0,2,4,0,1,1,0,4417.16,1104.29,0.535,5,1,1,0,0.528,31.6,1
103917,2023-01-22,India,WhatsApp,Silver,138,3,8,11,1,3,1,1,4217.35,383.4,,5,5,4,2,0.762,33.6,1
103918,2026-02-24,GCC,WhatsApp,Bronze,6,3,8,17,1,9,2,0,3133.38,184.32,0.417,0,0,0,4,0.57,20.2,0
103919,2023-12-26,Other,SMS,Platinum,26,1,8,14,5,7,8,1,7885.56,563.25,0.307,1,3,0,0,0.628,28.8,0
103920,2022-09-18,UK/EU,Email,Bronze,16,3,8,12,1,1,1,0,2907.8,242.32,0.407,1,2,0,1,0.484,31.3,0
103921,2023-12-24,India,App Push,Platinum,67,3,11,24,3,7,1,2,6575.42,273.98,0.475,3,2,2,2,0.546,24.4,1
103922,2024-07-03,GCC,WhatsApp,Gold,12,1,5,7,2,4,1,1,5837.18,833.88,0.497,2,3,0,0,0.709,39.2,0
103923,2024-10-02,Other,WhatsApp,Silver,1,3,9,16,2,0,1,1,3545.7,221.61,0.542,2,1,0,0,0.201,16.9,0
103924,2023-11-21,India,SMS,Gold,54,1,6,7,3,4,2,1,5246.14,749.45,0.317,0,0,0,0,0.4,15.1,0
103925,2024-02-24,India,Email,Silver,57,1,3,5,2,4,0,0,3416.24,683.25,0.395,1,1,0,0,0.685,17.2,0
103926,2024-06-03,GCC,SMS,Bronze,10,2,2,3,1,2,0,2,2916.54,972.18,0.406,1,0,0,0,0.48,14.5,0
103927,2025-10-14,GCC,SMS,Bronze,41,1,3,4,1,1,2,0,2725.22,681.3,0.483,3,0,0,0,0.372,20.4,0
103928,2023-10-17,UK/EU,SMS,Silver,9,0,3,5,2,3,1,1,4165.5,833.1,0.531,0,1,1,1,0.595,16.2,0
103929,2023-06-29,India,Email,Bronze,42,0,2,6,0,1,2,0,728.92,121.49,0.433,1,4,3,1,0.616,18.8,1
103930,2023-08-12,North America,WhatsApp,Bronze,54,1,2,4,0,0,0,0,850.56,212.64,0.468,3,1,1,1,0.276,31.1,0
103931,2026-02-03,India,SMS,Bronze,26,0,3,5,1,1,0,0,2520.0,504.0,0.716,3,0,0,1,0.526,4.9,0
103932,2023-08-20,India,WhatsApp,Bronze,46,7,8,16,0,3,1,1,1948.76,121.8,0.572,3,2,0,0,0.707,15.2,0
103933,2023-07-13,GCC,Email,Gold,7,0,2,3,0,1,1,1,4968.5,1656.17,0.187,1,0,0,0,0.548,22.5,0
103934,2025-09-01,UK/EU,SMS,Bronze,9,1,4,6,0,4,2,0,1944.65,324.11,0.358,2,4,2,1,0.355,39.9,1
103935,2023-01-23,GCC,Email,Gold,0,6,11,17,5,6,4,0,6011.96,353.64,0.5,2,1,0,2,0.448,19.1,1
103936,2024-05-02,North America,WhatsApp,Silver,37,0,0,2,1,2,1,0,3469.98,1734.99,0.405,2,2,0,0,0.632,23.8,0
103937,2024-07-15,GCC,WhatsApp,Platinum,51,1,14,23,6,6,4,0,9206.69,400.29,0.481,1,1,1,5,0.625,12.2,1
103938,2023-07-23,UK/EU,SMS,Bronze,16,1,1,3,1,0,1,0,1440.92,480.31,0.636,4,1,0,1,0.597,12.3,0
103939,2024-05-22,North America,Phone,Gold,22,3,8,17,3,8,0,0,5203.98,306.12,0.533,1,4,2,2,0.497,5.7,0
103940,2024-04-03,UK/EU,Email,Gold,53,4,8,23,2,3,6,0,4626.58,201.16,0.27,0,3,1,2,0.765,28.9,1
103941,2025-03-01,GCC,SMS,Gold,66,2,4,11,2,5,2,0,4768.92,433.54,0.264,0,2,0,2,0.518,19.9,0
103942,2022-10-03,UK/EU,WhatsApp,Silver,38,6,16,26,3,9,5,1,4417.36,169.9,0.3,1,3,1,0,0.577,20.7,0
103943,2022-08-04,UAE,SMS,Bronze,34,1,2,3,0,1,0,0,1516.37,505.46,0.165,0,0,0,0,0.278,23.2,0
103944,2025-11-16,UAE,WhatsApp,Bronze,100,0,1,3,1,1,1,1,2655.89,885.3,0.325,0,0,0,0,0.541,22.9,0
103945,2023-07-08,UK/EU,Phone,Silver,57,4,10,12,2,5,1,0,3440.49,286.71,0.439,0,1,1,2,0.542,0.0,1
103946,2026-04-18,UK/EU,WhatsApp,Silver,8,0,2,7,1,5,1,1,4348.44,621.21,0.366,1,1,0,0,0.521,22.7,0
103947,2024-12-10,UAE,Email,Silver,44,0,0,3,3,2,0,0,4435.84,1478.61,0.632,0,1,1,0,0.508,11.6,0
103948,2022-08-03,Other,Email,Platinum,43,0,3,6,3,1,3,0,7083.34,1180.56,0.411,0,0,0,0,0.365,23.3,1
103949,2025-09-14,GCC,App Push,Bronze,45,1,5,10,0,0,1,0,2260.99,226.1,0.537,0,2,1,1,0.563,25.0,1
103950,2024-11-28,North America,Email,Silver,78,1,3,6,0,0,0,0,3663.27,610.54,0.48,1,1,1,0,0.501,25.2,0
103951,2025-07-12,UK/EU,SMS,Gold,6,0,2,7,1,0,0,0,4935.35,705.05,0.591,4,3,0,0,0.693,21.8,0
103952,2023-07-15,North America,App Push,Gold,44,0,1,5,4,5,1,0,5680.42,1136.08,0.31,1,2,1,1,0.493,7.8,0
103953,2024-07-27,North America,WhatsApp,Bronze,0,2,5,14,1,6,3,0,3032.92,216.64,0.443,1,1,1,0,0.721,32.8,0
103954,2024-01-24,Other,Email,Silver,51,0,2,4,1,0,0,1,4426.15,1106.54,0.529,3,0,0,1,0.618,11.3,1
103955,2022-09-12,India,WhatsApp,Bronze,60,1,1,2,0,0,1,0,523.36,261.68,0.748,2,1,1,0,0.707,23.2,0
103956,2024-05-06,UAE,SMS,Bronze,65,0,2,8,1,4,0,0,2263.17,282.9,0.589,0,0,0,3,0.639,20.8,0
103957,2023-07-07,GCC,App Push,Bronze,11,1,1,4,1,1,0,1,3089.48,772.37,0.531,1,2,0,0,0.623,14.3,1
103958,2026-01-01,UK/EU,SMS,Bronze,96,0,1,2,0,0,1,0,582.54,291.27,0.474,2,0,0,0,0.482,4.7,0
103959,2025-07-18,UAE,SMS,Gold,69,1,3,4,1,0,1,1,5646.46,1411.62,0.739,2,3,0,0,0.425,45.2,0
103960,2022-09-05,Other,Email,Gold,59,2,7,12,2,8,5,0,5238.64,436.55,0.136,2,2,0,1,0.569,26.7,0
103961,2023-01-08,UAE,Email,Silver,43,2,7,13,1,2,6,1,3285.59,252.74,0.685,3,0,0,0,0.625,27.8,0
103962,2023-10-25,North America,SMS,Silver,5,2,12,21,1,8,1,1,4086.12,194.58,0.509,1,1,1,2,0.327,18.4,0
103963,2024-11-27,GCC,WhatsApp,Bronze,15,1,2,2,2,1,1,0,3047.42,1523.71,0.817,3,0,0,1,0.612,27.0,0
103964,2025-08-09,North America,SMS,Bronze,26,2,3,5,2,0,0,0,2784.11,556.82,,0,0,0,0,0.695,22.2,0
103965,2023-01-20,Other,App Push,Gold,1,2,5,10,2,2,1,3,5834.67,583.47,0.53,3,2,0,0,0.645,33.2,0
103966,2023-04-25,GCC,Email,Gold,81,2,6,16,4,4,6,1,5260.22,328.76,0.626,0,6,3,0,0.428,6.1,1
103967,2025-06-10,UK/EU,Email,Bronze,31,1,3,3,1,1,1,0,2796.29,932.1,0.268,1,1,0,1,0.221,6.6,0
103968,2024-01-29,UAE,WhatsApp,Bronze,59,1,2,3,0,1,0,1,2564.49,854.83,0.262,1,2,0,0,0.464,30.2,0
103969,2023-12-19,UK/EU,WhatsApp,Bronze,58,4,4,7,0,4,1,0,2950.68,421.53,0.391,0,0,0,0,0.359,20.7,0
103970,2024-07-08,UK/EU,SMS,Silver,118,3,6,12,1,6,2,0,4163.73,346.98,0.542,2,2,0,1,0.626,19.3,0
103971,2022-10-04,UAE,SMS,Bronze,26,1,4,8,1,2,2,0,2125.96,265.74,0.214,3,0,0,1,0.191,10.3,1
103972,2025-11-25,UAE,Email,Gold,15,1,5,12,4,4,3,0,6301.96,525.16,0.27,1,4,1,1,0.401,31.6,1
103973,2025-05-18,GCC,WhatsApp,Gold,38,2,2,10,3,4,1,1,4994.38,499.44,0.457,0,3,1,0,0.279,22.6,1
103974,2026-01-06,UAE,App Push,Gold,43,2,5,9,4,2,0,0,5654.64,628.29,0.035,1,3,0,1,0.562,17.7,1
103975,2023-09-04,UK/EU,App Push,Silver,79,2,5,11,2,5,0,0,3527.89,320.72,0.433,3,2,0,0,0.614,25.4,0
103976,2023-11-13,UAE,WhatsApp,Bronze,155,0,5,7,0,2,0,2,1664.62,237.8,0.277,1,0,0,0,0.628,25.6,0
103977,2022-07-10,Other,WhatsApp,Platinum,19,1,2,5,5,0,1,1,6988.14,1397.63,0.431,2,3,0,1,0.655,2.9,1
103978,2024-04-06,Other,WhatsApp,Bronze,177,0,0,1,0,1,0,0,977.87,977.87,0.521,0,0,0,0,0.34,0.0,0
103979,2025-10-18,North America,WhatsApp,Gold,0,4,4,7,5,1,1,0,5287.83,755.4,0.218,2,0,0,2,0.443,4.4,0
103980,2024-08-15,India,Email,Platinum,124,3,9,12,4,2,1,0,7188.26,599.02,0.267,0,0,0,0,0.467,30.0,0
103981,2026-01-15,UAE,Email,Silver,73,0,3,8,1,3,2,1,3267.06,408.38,0.414,1,2,2,1,0.657,29.3,0
103982,2023-10-05,UK/EU,App Push,Silver,12,2,4,9,1,1,1,2,3543.2,393.69,0.498,1,4,1,1,0.377,19.8,0
103983,2023-09-30,UK/EU,App Push,Silver,34,0,5,13,3,4,1,0,4263.9,327.99,0.217,3,2,0,2,0.342,26.6,1
103984,2023-01-11,Other,WhatsApp,Silver,82,1,5,6,2,3,5,1,3326.46,554.41,0.16,0,2,0,1,0.507,22.2,0
103985,2025-01-21,GCC,Email,Bronze,32,1,7,14,1,1,2,0,1320.65,94.33,0.252,0,3,2,2,0.299,40.0,0
103986,2025-03-04,UAE,WhatsApp,Bronze,20,0,2,5,1,2,1,0,1655.5,331.1,0.538,0,4,2,0,0.242,21.2,0
103987,2026-02-09,Other,Email,Bronze,84,5,8,12,1,2,5,0,2105.58,175.46,0.543,1,2,1,3,0.731,13.2,0
103988,2024-10-05,North America,Email,Silver,24,3,10,16,2,4,2,1,4530.06,283.13,0.485,2,0,0,1,0.658,22.1,0
103989,2024-07-11,UAE,SMS,Gold,60,1,4,6,1,2,0,0,4801.05,800.18,0.587,1,1,1,0,0.445,25.0,1
103990,2023-06-08,UK/EU,SMS,Bronze,78,1,4,7,1,1,3,1,3109.73,444.25,0.468,1,0,0,0,0.514,26.3,0
103991,2023-06-09,UAE,Email,Silver,23,1,3,7,1,5,1,2,3313.78,473.4,0.48,1,2,2,4,0.762,25.0,1
103992,2025-11-02,India,WhatsApp,Bronze,174,0,2,3,1,0,0,0,1772.18,590.73,0.281,1,0,0,0,0.725,26.0,0
103993,2025-04-09,GCC,WhatsApp,Bronze,16,2,4,8,1,5,1,0,2534.52,316.82,0.536,4,0,0,1,0.347,22.0,0
103994,2024-05-20,GCC,Email,Bronze,31,3,5,10,1,0,0,0,1664.5,166.45,0.58,2,1,0,1,0.467,14.8,0
103995,2025-01-27,UAE,Email,Silver,56,3,5,7,2,0,1,0,3787.49,541.07,0.153,0,0,0,0,0.361,24.9,0
103996,2026-04-15,UAE,WhatsApp,Platinum,29,4,6,9,8,1,3,0,9218.02,1024.22,0.531,2,4,1,0,0.595,27.0,1
103997,2023-01-28,GCC,App Push,Bronze,46,0,1,4,1,1,4,1,2252.76,563.19,0.262,2,0,0,1,0.211,7.3,0
103998,2023-07-11,UAE,App Push,Bronze,30,0,3,8,2,1,0,0,2728.17,341.02,0.457,1,1,1,0,0.312,11.4,0
103999,2024-05-08,GCC,Email,Bronze,67,1,7,13,0,1,0,0,1102.37,84.8,0.561,1,1,0,2,0.451,15.8,0
104000,2025-02-21,India,SMS,Gold,63,4,9,14,3,3,2,2,6124.85,437.49,0.405,2,1,1,3,0.598,40.2,0
104001,2023-02-01,UK/EU,App Push,Bronze,29,0,2,4,0,1,0,1,1928.05,482.01,0.303,0,1,0,0,0.38,26.6,0
104002,2026-04-01,India,Email,Bronze,54,2,6,8,0,3,0,1,2196.54,274.57,0.501,2,2,0,1,0.422,6.0,1
104003,2024-08-21,UAE,WhatsApp,Bronze,79,1,5,7,0,2,2,0,1410.68,201.53,0.477,0,0,0,0,0.476,9.3,0
104004,2023-04-02,UAE,SMS,Platinum,17,3,9,14,5,10,4,1,8145.44,581.82,0.181,1,3,0,2,0.408,41.6,0
104005,2022-08-28,North America,WhatsApp,Bronze,16,1,5,9,0,6,4,1,2563.12,284.79,,4,1,1,2,0.724,27.3,0
104006,2025-05-27,North America,Email,Silver,72,0,3,7,2,5,0,1,3932.34,561.76,0.754,4,2,0,0,0.75,18.2,1
104007,2023-11-03,Other,Email,Bronze,0,5,14,25,0,5,4,1,2732.95,109.32,0.639,2,1,1,4,0.474,31.4,0
104008,2025-08-23,Other,Email,Platinum,33,0,0,4,2,5,2,3,6483.86,1620.96,0.35,1,0,0,2,0.726,46.7,1
104009,2025-12-07,India,SMS,Bronze,33,0,2,2,0,1,0,0,1824.14,912.07,0.251,3,1,0,2,0.714,23.4,1
104010,2025-01-02,North America,Email,Bronze,2,2,6,11,1,4,0,0,2793.31,253.94,0.263,0,0,0,2,0.474,24.9,0
104011,2022-12-03,GCC,SMS,Bronze,39,0,1,4,0,1,1,0,679.91,169.98,0.377,1,2,0,0,0.36,2.3,0
104012,2023-09-09,UK/EU,SMS,Bronze,70,3,5,14,1,1,0,0,1568.35,112.02,0.226,1,3,0,0,0.509,25.7,0
104013,2024-06-21,Other,Email,Bronze,29,1,7,8,0,2,1,0,591.42,73.93,0.488,4,2,0,0,0.237,26.7,0
104014,2025-04-12,UK/EU,Email,Bronze,6,0,1,4,0,0,0,1,2503.13,625.78,0.115,0,0,0,0,0.185,38.3,0
104015,2025-10-31,GCC,Email,Bronze,7,1,3,5,0,1,0,0,2207.94,441.59,0.564,0,1,1,1,0.571,17.2,0
104016,2025-04-29,GCC,Phone,Platinum,33,4,20,26,4,14,12,2,9830.36,378.09,0.619,3,4,1,4,0.649,27.7,1
104017,2025-10-15,UAE,Email,Gold,14,0,1,3,1,1,1,2,5382.56,1794.19,0.477,2,2,1,0,0.531,33.2,0
104018,2025-08-27,GCC,WhatsApp,Silver,172,0,0,2,3,0,0,1,3559.41,1779.7,0.345,1,3,0,0,0.492,19.5,0
104019,2023-09-11,North America,SMS,Platinum,15,2,8,12,1,6,2,5,10900.56,908.38,0.409,2,1,0,0,0.446,41.3,1
104020,2025-11-13,UK/EU,Email,Gold,118,0,0,4,4,0,2,0,4576.65,1144.16,0.227,1,0,0,1,0.401,22.8,0
104021,2026-03-15,UAE,App Push,Bronze,43,1,3,5,1,1,2,1,2951.5,590.3,0.254,1,0,0,0,0.654,24.3,0
104022,2024-04-06,UK/EU,WhatsApp,Platinum,9,4,7,11,2,2,0,1,6777.02,616.09,0.481,2,2,1,5,0.577,35.0,1
104023,2025-04-07,GCC,WhatsApp,Gold,3,2,4,9,3,6,1,1,5246.63,582.96,0.292,1,0,0,1,0.3,22.3,0
104024,2024-08-09,India,Email,Platinum,37,3,10,18,5,8,4,2,6423.89,356.88,0.265,0,3,2,1,0.567,16.6,1
104025,2025-11-03,GCC,Email,Bronze,127,3,4,10,0,4,2,0,2379.21,237.92,0.113,0,2,0,1,0.454,30.5,0
104026,2025-07-25,India,Email,Bronze,25,1,4,4,0,0,0,0,588.54,147.14,0.323,2,0,0,0,0.995,16.2,0
104027,2024-08-29,UK/EU,SMS,Gold,47,4,6,14,4,1,1,1,5444.67,388.9,0.289,1,2,0,1,0.419,10.2,0
104028,2023-09-08,UK/EU,App Push,Bronze,110,0,1,5,0,2,1,0,1325.32,265.06,,1,1,1,0,0.482,35.0,0
104029,2024-10-06,UK/EU,SMS,Bronze,11,1,2,10,1,2,2,0,1962.76,196.28,0.454,0,3,2,0,0.579,12.3,0
104030,2024-04-07,GCC,Email,Silver,146,0,4,8,3,2,2,0,3731.84,466.48,0.324,1,4,1,1,0.406,17.3,0
